bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,house_age,renovation_age,is_renovated,total_rooms,living_ratio,basement_ratio
3,2.0,1170,10051,1.0,0,0,4,7,1170,0,1957,0,98198,47.4229,-122.324,1440,9800,69,0,0,5.0,0.1164063277285842,0.0
3,2.5,1820,5280,1.0,0,0,4,7,910,910,1949,0,98117,47.6892,-122.375,1600,4820,77,0,0,5.5,0.3446969696969697,0.5
4,2.25,2110,16200,1.0,0,0,3,8,1630,480,1978,0,98072,47.752,-122.144,2370,16000,48,0,0,6.25,0.1302469135802469,0.2274881516587677
5,3.25,2710,2356,2.0,0,0,3,8,2230,480,2013,0,98027,47.5394,-122.028,2160,2108,13,0,0,8.25,1.1502546689303903,0.1771217712177121
4,1.0,1680,4021,1.5,0,0,3,7,1680,0,1921,0,98103,47.6663,-122.332,1710,4021,105,0,0,5.0,0.4178065157920915,0.0
3,2.0,1370,9760,1.0,0,0,4,7,1110,260,1979,0,98023,47.3009,-122.384,1640,9040,47,0,0,5.0,0.1403688524590164,0.1897810218978102
4,2.75,2200,9778,1.0,0,0,4,8,1100,1100,1962,0,98006,47.5472,-122.176,2140,11321,64,0,0,6.75,0.2249948864798527,0.5
5,2.25,2900,10300,1.0,0,0,3,8,1450,1450,1985,0,98006,47.5461,-122.151,2310,10300,41,0,0,7.25,0.2815533980582524,0.5
4,2.5,3010,9323,2.0,0,0,3,10,3010,0,1992,0,98075,47.578,-122.053,2840,8413,34,0,0,6.5,0.3228574493188887,0.0
5,3.25,3400,4499,2.0,0,0,3,8,2740,660,2005,0,98065,47.5385,-121.88,3400,6163,21,0,0,8.25,0.7557234941098022,0.1941176470588235
3,2.5,1150,683,2.0,0,0,3,7,1150,0,2013,0,98027,47.5323,-122.071,1150,755,13,0,0,5.5,1.6837481698389458,0.0
4,2.5,2560,8780,2.0,0,0,3,9,2560,0,1992,0,98029,47.5717,-121.991,2780,8357,34,0,0,6.5,0.2915717539863325,0.0
2,2.5,1320,1957,1.0,0,0,3,8,660,660,2004,0,98106,47.5364,-122.365,1420,2198,22,0,0,4.5,0.6745017884517118,0.5
2,1.75,1950,2719,1.0,0,0,5,7,1010,940,1919,0,98103,47.6513,-122.346,1360,1256,107,0,0,3.75,0.7171754321441707,0.482051282051282
2,1.0,930,5000,1.0,0,3,3,7,930,0,1926,2013,98136,47.5333,-122.388,1760,5228,100,13,1,3.0,0.186,0.0
3,1.75,1780,4500,1.0,0,0,4,7,920,860,1922,0,98117,47.6827,-122.362,1360,4000,104,0,0,4.75,0.3955555555555555,0.4831460674157303
4,2.25,2380,122038,2.0,0,0,4,8,2380,0,1984,0,98022,47.2624,-122.015,2030,48000,42,0,0,6.25,0.0195021222897785,0.0
3,1.0,1040,7541,1.0,0,0,3,6,1040,0,1951,0,98133,47.7565,-122.339,1140,6100,75,0,0,4.0,0.1379127436679485,0.0
4,2.5,2300,7707,2.0,0,0,3,8,2300,0,2004,0,98038,47.3497,-122.044,2320,6035,22,0,0,6.5,0.2984299987024782,0.0
3,1.0,1460,11880,1.0,0,0,2,7,1460,0,1961,0,98030,47.3762,-122.219,1310,9315,65,0,0,4.0,0.1228956228956228,0.0
3,2.25,1430,5999,2.0,0,0,3,7,1430,0,1987,0,98023,47.3116,-122.358,1600,5999,39,0,0,5.25,0.2383730621770295,0.0
4,2.5,1820,7930,2.0,0,0,5,7,1820,0,1989,0,98038,47.359,-122.05,1490,7930,37,0,0,6.5,0.2295081967213114,0.0
4,2.5,1830,9601,2.0,0,0,3,7,1830,0,2003,0,98038,47.3541,-122.015,1830,5892,23,0,0,6.5,0.1906051452973648,0.0
4,1.0,1750,68841,1.0,0,0,3,7,1750,0,1942,0,98058,47.4442,-122.081,1550,32799,84,0,0,5.0,0.0254208974303104,0.0
4,2.25,2390,12292,1.0,0,0,5,9,2390,0,1962,0,98040,47.5528,-122.221,2870,12337,64,0,0,6.25,0.1944354051415555,0.0
3,2.5,2320,5663,2.0,0,0,3,8,2320,0,2003,0,98027,47.539,-122.07,2500,4500,23,0,0,5.5,0.4096768497262935,0.0
2,1.0,920,3780,1.0,0,0,3,6,920,0,1910,0,98103,47.6576,-122.348,1570,2640,116,0,0,3.0,0.2433862433862433,0.0
3,2.5,1700,6200,2.0,0,0,3,8,1700,0,1997,0,98092,47.2621,-122.221,1720,6205,29,0,0,5.5,0.2741935483870967,0.0
2,1.5,900,5750,1.0,0,2,3,7,900,0,1940,0,98116,47.5623,-122.384,1300,1413,86,0,0,3.5,0.1565217391304348,0.0
5,2.5,2970,24759,1.0,0,0,4,8,1670,1300,1969,0,98031,47.3908,-122.173,2100,21803,57,0,0,7.5,0.1199563794983642,0.4377104377104377
4,2.5,2130,3420,1.5,0,0,4,7,1730,400,1916,0,98103,47.649,-122.336,1520,3420,110,0,0,6.5,0.6228070175438597,0.1877934272300469
3,1.75,1970,10800,1.0,0,0,4,7,1300,670,1979,0,98056,47.5107,-122.172,1970,8768,47,0,0,4.75,0.1824074074074074,0.3401015228426396
2,1.0,1050,5900,1.0,0,0,3,7,1050,0,1950,0,98126,47.5326,-122.376,1280,5900,76,0,0,3.0,0.1779661016949152,0.0
2,1.75,1640,6750,1.0,0,0,4,8,1340,300,1939,0,98125,47.7068,-122.308,1760,7490,87,0,0,3.75,0.2429629629629629,0.1829268292682926
2,1.0,760,3000,1.0,0,0,3,6,760,0,1922,0,98107,47.6633,-122.357,1630,3600,104,0,0,3.0,0.2533333333333333,0.0
4,1.75,1870,9500,1.0,0,0,4,7,1090,780,1962,0,98033,47.7012,-122.187,2010,10000,64,0,0,5.75,0.1968421052631579,0.4171122994652406
5,1.0,1710,9100,1.5,0,0,4,7,1320,390,1926,0,98126,47.5379,-122.378,1880,9100,100,0,0,6.0,0.1879120879120879,0.2280701754385964
2,1.5,790,1123,2.0,0,0,3,8,700,90,2003,0,98119,47.651,-122.368,1370,1281,23,0,0,3.5,0.703472840605521,0.1139240506329113
3,1.75,1500,10269,1.0,0,0,3,7,1030,470,1958,0,98133,47.7672,-122.348,2090,10269,68,0,0,4.75,0.1460706982179374,0.3133333333333333
3,2.0,1270,10713,1.0,0,0,4,7,1270,0,1969,0,98034,47.7247,-122.181,1620,8250,57,0,0,5.0,0.1185475590404181,0.0
4,2.5,2620,8331,2.0,0,0,3,9,2620,0,1991,0,98058,47.4357,-122.159,2760,8174,35,0,0,6.5,0.3144880566558636,0.0
4,3.25,2510,7686,2.0,0,0,3,9,2510,0,2003,0,98055,47.4785,-122.228,2510,6732,23,0,0,7.25,0.326567785584179,0.0
4,2.5,2460,7930,2.0,0,0,3,8,2460,0,2005,0,98033,47.6684,-122.175,1850,9000,21,0,0,6.5,0.3102143757881462,0.0
3,1.0,990,8528,1.0,0,0,3,6,990,0,1966,0,98023,47.3066,-122.371,1228,8840,60,0,0,4.0,0.1160881801125703,0.0
3,1.75,1660,9673,1.0,0,0,3,7,1130,530,1976,0,98072,47.7628,-122.162,1260,9681,50,0,0,4.75,0.171611702677556,0.3192771084337349
2,1.0,950,6426,1.0,0,0,3,7,950,0,1949,0,98126,47.5653,-122.37,1360,2550,77,0,0,3.0,0.1478369125427949,0.0
3,1.0,1280,10000,1.0,0,0,4,7,1280,0,1954,0,98006,47.5716,-122.139,1240,10000,72,0,0,4.0,0.128,0.0
3,1.75,2080,7800,1.0,0,0,5,7,1220,860,1955,0,98166,47.4536,-122.355,1770,7860,71,0,0,4.75,0.2666666666666666,0.4134615384615384
3,1.75,2130,7500,1.0,0,0,4,7,1090,1040,1956,0,98166,47.4593,-122.343,1590,7500,70,0,0,4.75,0.284,0.488262910798122
3,1.5,1810,18483,1.0,0,0,3,8,1810,0,1954,0,98177,47.7617,-122.378,2920,20279,72,0,0,4.5,0.0979278255694421,0.0
5,2.25,2510,35691,1.0,0,0,3,9,2510,0,1967,0,98005,47.6435,-122.154,3160,35037,59,0,0,7.25,0.0703258524558011,0.0
3,1.5,1320,4400,1.0,0,0,3,6,1320,0,1909,0,98112,47.6231,-122.292,1350,4400,117,0,0,4.5,0.3,0.0
3,1.0,1310,15022,1.0,0,0,3,7,1310,0,1934,1984,98168,47.5008,-122.332,1530,13154,92,42,1,4.0,0.0872054320330182,0.0
2,1.75,1240,3000,1.5,0,0,3,7,1240,0,1906,0,98105,47.6689,-122.326,1800,4080,120,0,0,3.75,0.4133333333333333,0.0
3,1.75,1970,54450,1.0,0,0,3,8,1570,400,1980,0,98075,47.5936,-122.012,2460,36677,46,0,0,4.75,0.036179981634527,0.2030456852791878
5,2.75,3500,5040,2.0,0,2,3,9,2950,550,1927,2007,98126,47.5527,-122.379,1450,5040,99,19,1,7.75,0.6944444444444444,0.1571428571428571
4,2.25,2100,7350,2.0,0,0,3,8,2100,0,1979,0,98033,47.7019,-122.171,1780,7350,47,0,0,6.25,0.2857142857142857,0.0
3,1.0,2130,3825,1.5,0,0,3,7,2130,0,1917,0,98118,47.5506,-122.281,1780,5150,109,0,0,4.0,0.5568627450980392,0.0
3,2.5,1320,4320,1.0,0,0,3,6,660,660,1918,0,98106,47.5327,-122.347,1190,4200,108,0,0,5.5,0.3055555555555556,0.5
3,1.0,960,7314,1.0,0,0,5,6,960,0,1960,0,98002,47.2891,-122.221,990,7314,66,0,0,4.0,0.1312551271534044,0.0
2,1.0,790,7275,1.0,0,0,4,6,790,0,1944,0,98058,47.4771,-122.174,850,7399,82,0,0,3.0,0.1085910652920962,0.0
3,1.75,1250,8084,1.0,0,0,4,7,1250,0,1967,0,98001,47.3364,-122.276,1340,7680,59,0,0,4.75,0.1546264225630876,0.0
2,1.5,870,747,2.0,0,0,3,8,800,70,2004,0,98103,47.6967,-122.342,1710,1280,22,0,0,3.5,1.1646586345381529,0.0804597701149425
3,1.75,2240,78225,2.0,0,0,5,8,2240,0,1976,0,98070,47.4638,-122.484,2030,202554,50,0,0,4.75,0.0286353467561521,0.0
4,1.75,2020,6200,1.0,0,0,4,6,1010,1010,1948,0,98133,47.7013,-122.35,1440,4158,78,0,0,5.75,0.3258064516129032,0.5
4,2.75,3160,8197,1.0,0,0,3,8,1580,1580,1962,0,98115,47.7004,-122.287,2050,8197,64,0,0,6.75,0.385506892765646,0.5
3,1.5,1320,7695,1.0,0,0,4,7,1320,0,1959,0,98056,47.4908,-122.181,1370,8295,67,0,0,4.5,0.1715399610136452,0.0
3,1.75,1850,15170,1.0,0,0,3,7,1850,0,1965,0,98045,47.4991,-121.774,1160,14175,61,0,0,4.75,0.1219512195121951,0.0
4,2.75,2730,6856,2.0,0,0,3,8,2730,0,2003,0,98072,47.7739,-122.164,2520,5569,23,0,0,6.75,0.3981913652275379,0.0
3,1.75,1120,5500,1.5,0,0,4,7,1120,0,1925,0,98136,47.5445,-122.391,1490,5500,101,0,0,4.75,0.2036363636363636,0.0
3,2.5,1930,7266,2.0,0,0,3,8,1930,0,2005,0,98125,47.7191,-122.309,1930,7266,21,0,0,5.5,0.2656206991467107,0.0
4,1.0,2590,18224,1.5,0,0,4,7,2000,590,1911,0,98118,47.5318,-122.286,1800,7080,115,0,0,5.0,0.1421202809482001,0.2277992277992278
4,1.5,2220,6811,1.0,0,0,4,7,1270,950,1961,0,98056,47.5059,-122.193,1800,7350,65,0,0,5.5,0.3259433269710762,0.4279279279279279
3,1.75,1390,4602,1.0,0,0,3,7,930,460,1981,0,98117,47.6944,-122.366,1230,4800,45,0,0,4.75,0.3020425901781834,0.3309352517985611
4,2.75,2520,8433,2.0,0,0,3,8,2520,0,2014,0,98125,47.7214,-122.289,1890,7772,12,0,0,6.75,0.2988260405549626,0.0
4,2.25,2100,8075,2.0,0,0,3,8,2100,0,1978,0,98003,47.3251,-122.329,2100,7464,48,0,0,6.25,0.2600619195046439,0.0
5,2.5,3600,17300,1.0,0,0,4,8,2410,1190,1968,0,98166,47.4468,-122.341,2620,30200,58,0,0,7.5,0.2080924855491329,0.3305555555555555
3,1.0,1380,5864,1.0,0,0,3,7,790,590,1944,0,98133,47.7049,-122.339,1509,5864,82,0,0,4.0,0.2353342428376534,0.427536231884058
3,1.0,1380,7334,1.0,0,0,3,7,980,400,1981,0,98055,47.4339,-122.192,1910,7859,45,0,0,4.0,0.1881647122988819,0.2898550724637681
4,2.0,1440,7950,1.0,0,0,5,6,1440,0,1962,0,98058,47.4517,-122.082,1530,20037,64,0,0,6.0,0.1811320754716981,0.0
2,1.0,1080,3600,1.0,0,0,3,7,1080,0,1922,0,98122,47.6078,-122.291,2230,4500,104,0,0,3.0,0.3,0.0
2,1.0,1120,7560,1.0,0,1,3,6,1120,0,1947,0,98177,47.77,-122.39,1120,7200,79,0,0,3.0,0.1481481481481481,0.0
3,2.5,1450,8064,1.0,0,0,3,8,1450,0,1984,0,98074,47.6256,-122.037,1710,9554,42,0,0,5.5,0.1798115079365079,0.0
4,1.0,2240,7620,1.0,0,0,3,7,1120,1120,1966,0,98146,47.5089,-122.346,1080,7620,60,0,0,5.0,0.2939632545931758,0.5
4,2.0,1620,5200,1.5,0,0,4,7,1620,0,1978,0,98042,47.3629,-122.091,1500,5200,48,0,0,6.0,0.3115384615384615,0.0
5,3.0,2970,7261,2.0,0,0,3,9,2970,0,1999,0,98075,47.5994,-122.019,2970,8437,27,0,0,8.0,0.4090345682412891,0.0
4,3.5,3510,7200,2.0,0,0,3,9,2600,910,2009,0,98136,47.5537,-122.398,2050,6200,17,0,0,7.5,0.4875,0.2592592592592592
4,2.5,3290,6628,2.0,0,0,3,9,3290,0,2003,0,98075,47.5994,-121.975,3240,5831,23,0,0,6.5,0.4963789981894991,0.0
4,1.0,1780,5000,1.5,0,0,3,8,1780,0,1947,0,98115,47.6761,-122.297,2030,5000,79,0,0,5.0,0.356,0.0
3,2.25,1440,3488,2.0,0,0,4,7,1440,0,1983,0,98034,47.7257,-122.162,1390,3488,43,0,0,5.25,0.4128440366972477,0.0
3,2.0,1980,6000,1.0,0,0,4,7,1380,600,1958,0,98115,47.6921,-122.283,1260,6000,68,0,0,5.0,0.33,0.303030303030303
3,1.0,1230,6380,1.5,0,0,3,7,1230,0,1927,0,98115,47.6947,-122.315,1250,6380,99,0,0,4.0,0.1927899686520376,0.0
4,2.5,2050,2772,2.0,0,0,3,8,2050,0,2013,0,98029,47.5431,-122.011,1800,2886,13,0,0,6.5,0.7395382395382395,0.0
4,1.75,1680,9244,2.0,0,0,3,8,1680,0,1991,0,98166,47.4612,-122.352,1840,9387,35,0,0,5.75,0.1817395067070532,0.0
4,2.25,2270,9464,1.5,0,0,4,7,1520,750,1940,0,98146,47.5007,-122.359,1770,9464,86,0,0,6.25,0.2398562975486052,0.3303964757709251
4,1.75,1700,10230,1.0,0,0,3,8,1320,380,1959,0,98133,47.7453,-122.351,2000,8006,67,0,0,5.75,0.1661779081133919,0.2235294117647059
3,2.0,1440,10111,1.0,0,0,3,7,1440,0,1963,0,98001,47.345,-122.283,1580,10200,63,0,0,5.0,0.1424191474631589,0.0
7,2.75,3410,4056,1.5,0,0,4,8,2130,1280,1906,0,98102,47.6454,-122.316,2510,4056,120,0,0,9.75,0.8407297830374754,0.375366568914956
6,3.5,4860,11793,2.0,0,0,3,11,3860,1000,1998,0,98006,47.5521,-122.137,3600,11793,28,0,0,9.5,0.4121088781480539,0.205761316872428
4,2.0,3390,16025,2.0,0,0,4,10,3390,0,1987,0,98077,47.7222,-122.056,3950,15277,39,0,0,6.0,0.2115444617784711,0.0
4,2.5,3230,7766,2.0,0,0,3,9,3230,0,2005,0,98052,47.7069,-122.131,3740,8344,21,0,0,6.5,0.4159155292299768,0.0
3,2.0,2120,4080,2.0,0,0,3,7,2120,0,2003,0,98053,47.682,-122.037,2280,4080,23,0,0,5.0,0.5196078431372549,0.0
4,1.0,1530,4875,2.0,0,0,3,7,1530,0,1977,0,98042,47.3638,-122.091,1470,4875,49,0,0,5.0,0.3138461538461538,0.0
4,2.25,3190,52953,2.0,0,0,4,10,3190,0,1980,0,98075,47.5933,-122.075,3190,51400,46,0,0,6.25,0.0602421014862236,0.0
4,2.5,3670,315374,2.0,0,0,4,9,3670,0,1994,0,98077,47.7421,-122.026,2840,87991,32,0,0,6.5,0.0116369770494714,0.0
3,1.0,1230,10350,1.0,0,0,4,7,1230,0,1957,0,98055,47.428,-122.199,1510,10427,69,0,0,4.0,0.1188405797101449,0.0
3,2.25,2080,2050,1.5,0,0,3,7,1550,530,2003,0,98042,47.4199,-122.157,2080,2275,23,0,0,5.25,1.0146341463414634,0.2548076923076923
4,2.25,2400,7000,1.0,0,0,4,8,1800,600,1965,0,98034,47.7207,-122.184,2210,7210,61,0,0,6.25,0.3428571428571428,0.25
2,1.0,1160,5029,1.0,0,0,3,7,910,250,1940,0,98115,47.6723,-122.266,1220,5029,86,0,0,3.0,0.2306621594750447,0.2155172413793103
2,1.0,910,5525,1.0,0,0,2,6,910,0,1910,0,98126,47.5322,-122.379,1620,5525,116,0,0,3.0,0.1647058823529411,0.0
2,1.75,1020,10346,1.0,0,0,4,6,1020,0,1983,0,98022,47.1958,-122.002,1160,8610,43,0,0,3.75,0.098588826599652,0.0
3,1.5,1010,5000,1.0,0,0,3,6,1010,0,1943,0,98178,47.4925,-122.278,980,5000,83,0,0,4.5,0.202,0.0
3,1.0,920,8400,1.0,0,0,3,7,920,0,1963,0,98032,47.3771,-122.287,1260,8400,63,0,0,4.0,0.1095238095238095,0.0
2,1.0,940,4264,1.0,0,0,5,7,940,0,1949,0,98126,47.5314,-122.378,1630,4472,77,0,0,3.0,0.2204502814258911,0.0
2,1.5,1800,4500,1.0,0,2,3,7,1000,800,1942,0,98109,47.6305,-122.347,2270,3840,84,0,0,3.5,0.4,0.4444444444444444
4,2.5,2930,8679,2.0,0,0,3,8,2930,0,2014,0,98056,47.5164,-122.19,2030,7264,12,0,0,6.5,0.3375964972923148,0.0
3,1.75,1360,5850,1.0,0,0,4,7,1000,360,1938,0,98116,47.5711,-122.391,1540,5850,88,0,0,4.75,0.2324786324786324,0.2647058823529412
2,1.0,1170,5150,1.0,0,0,3,6,980,190,1907,0,98118,47.5503,-122.283,1660,5150,119,0,0,3.0,0.2271844660194174,0.1623931623931624
4,1.0,1570,4000,1.5,0,0,3,7,1570,0,1920,0,98102,47.6275,-122.321,1610,4000,106,0,0,5.0,0.3925,0.0
3,1.0,1170,7395,1.0,0,0,4,7,1170,0,1969,0,98055,47.4627,-122.19,1430,7920,57,0,0,4.0,0.1582150101419878,0.0
4,2.5,2490,5170,2.0,0,0,4,9,2490,0,2000,0,98052,47.6836,-122.162,2490,5170,26,0,0,6.5,0.4816247582205029,0.0
4,2.5,2500,8540,2.0,0,0,3,9,2500,0,1990,0,98029,47.5759,-121.994,2560,8475,36,0,0,6.5,0.2927400468384075,0.0
3,2.5,2690,4819,2.0,0,0,3,7,2690,0,2004,0,98065,47.5302,-121.849,2360,4829,22,0,0,5.5,0.5582070969080722,0.0
3,2.0,1270,3090,2.0,0,0,5,7,1270,0,1911,0,98117,47.685,-122.359,1440,3090,115,0,0,5.0,0.4110032362459547,0.0
2,1.0,710,4000,1.0,0,0,3,6,710,0,1909,0,98118,47.5535,-122.269,960,4000,117,0,0,3.0,0.1775,0.0
4,2.5,3450,39683,2.0,0,0,3,10,3450,0,2002,0,98010,47.342,-122.025,3350,39750,24,0,0,6.5,0.0869389915076985,0.0
4,2.5,2320,14240,1.0,0,0,4,9,1620,700,1974,0,98008,47.6269,-122.09,2810,13200,52,0,0,6.5,0.1629213483146067,0.3017241379310345
4,2.5,2330,45860,2.0,0,0,3,9,2330,0,1989,0,98075,47.5842,-121.992,2930,5020,37,0,0,6.5,0.0508068033144352,0.0
3,1.0,1600,4489,1.0,0,2,3,6,800,800,1944,0,98126,47.5686,-122.378,1640,6013,82,0,0,4.0,0.3564268211182891,0.5
3,1.5,1990,5978,1.5,1,4,4,7,1990,0,1926,0,98198,47.3449,-122.329,2100,6221,100,0,0,4.5,0.3328872532619605,0.0
2,1.5,1780,4750,1.0,0,0,4,7,1080,700,1947,0,98117,47.6859,-122.395,1690,5962,79,0,0,3.5,0.3747368421052631,0.3932584269662921
4,3.25,3820,15293,2.0,0,0,3,10,3820,0,2003,0,98074,47.6097,-122.017,2790,7142,23,0,0,7.25,0.2497874844700189,0.0
2,2.5,1470,2034,2.0,0,0,4,8,1470,0,1985,0,98007,47.6213,-122.153,1510,2055,41,0,0,4.5,0.7227138643067846,0.0
4,1.5,2480,6383,1.0,0,0,3,7,1380,1100,1946,0,98119,47.6445,-122.374,1440,6000,80,0,0,5.5,0.3885320382265392,0.4435483870967742
5,3.25,3090,7069,2.0,0,0,3,9,3090,0,2012,0,98056,47.5114,-122.196,2480,8000,14,0,0,8.25,0.4371198189277125,0.0
3,2.5,2570,3600,2.5,0,0,3,9,2570,0,2007,0,98027,47.5412,-121.994,2570,3600,19,0,0,5.5,0.7138888888888889,0.0
3,1.0,1230,4800,1.5,0,0,1,6,1230,0,1916,0,98117,47.6941,-122.365,1230,4800,110,0,0,4.0,0.25625,0.0
4,2.25,1910,8005,1.0,0,0,3,8,1280,630,1960,0,98125,47.7259,-122.298,1860,8010,66,0,0,6.25,0.2386008744534666,0.3298429319371728
2,1.0,770,5160,1.0,0,0,3,6,770,0,1943,0,98106,47.5304,-122.356,920,5160,83,0,0,3.0,0.1492248062015503,0.0
3,1.5,1540,9800,1.0,0,0,3,7,1010,530,1973,0,98058,47.4676,-122.184,1600,8250,53,0,0,4.5,0.1571428571428571,0.3441558441558441
4,1.75,2090,7416,1.0,0,0,4,7,1050,1040,1970,0,98031,47.4107,-122.179,1710,7527,56,0,0,5.75,0.2818230852211434,0.4976076555023923
3,1.75,1899,11325,2.0,0,0,3,7,1899,0,1943,2005,98198,47.3987,-122.3,2000,10454,83,21,1,4.75,0.167682119205298,0.0
2,2.5,2000,2500,3.0,0,1,3,8,1810,190,1994,0,98116,47.5788,-122.396,1970,5650,32,0,0,4.5,0.8,0.095
4,4.0,4168,8485,2.0,0,0,3,10,3222,946,2007,0,98023,47.3029,-122.387,4362,8100,19,0,0,8.0,0.4912197996464348,0.2269673704414587
4,2.5,2350,3150,1.5,0,0,4,8,1690,660,1910,0,98103,47.6605,-122.335,1750,3150,116,0,0,6.5,0.746031746031746,0.2808510638297872
4,2.25,2380,5250,1.0,0,0,4,7,1410,970,1961,0,98008,47.6164,-122.115,2150,8560,65,0,0,6.25,0.4533333333333333,0.407563025210084
3,2.5,2210,6280,2.0,0,0,3,8,2210,0,2003,0,98038,47.35,-122.043,2250,5972,23,0,0,5.5,0.3519108280254777,0.0
3,2.25,3100,11985,1.0,0,0,4,7,1790,1310,1963,0,98198,47.3825,-122.31,1770,7954,63,0,0,5.25,0.2586566541510221,0.4225806451612903
2,2.0,1430,3880,1.0,0,0,4,7,1430,0,1949,0,98117,47.6844,-122.392,1430,3880,77,0,0,4.0,0.3685567010309278,0.0
4,2.5,2220,5900,2.0,0,0,3,8,2220,0,2014,0,98117,47.6956,-122.36,1620,5900,12,0,0,6.5,0.376271186440678,0.0
2,1.0,970,5750,1.0,0,0,4,6,970,0,1932,0,98126,47.5518,-122.37,1650,8625,94,0,0,3.0,0.168695652173913,0.0
3,2.0,3000,17800,1.0,0,0,3,8,1500,1500,1962,0,98125,47.7058,-122.315,2400,8300,64,0,0,5.0,0.1685393258426966,0.5
2,1.0,1670,6212,1.0,0,0,4,7,1670,0,1947,0,98125,47.7152,-122.282,1670,7272,79,0,0,3.0,0.2688345138441725,0.0
2,1.0,700,5000,1.0,0,0,5,6,700,0,1952,0,98056,47.4927,-122.172,1040,5200,74,0,0,3.0,0.14,0.0
3,1.75,1350,7588,1.0,0,0,3,7,1350,0,1993,0,98010,47.3123,-122.023,1470,7341,33,0,0,4.75,0.1779124934106483,0.0
3,2.25,2070,7995,1.0,0,0,3,7,1350,720,1987,0,98031,47.403,-122.175,1620,6799,39,0,0,5.25,0.2589118198874296,0.3478260869565217
2,1.5,1140,14373,1.0,0,0,3,7,1140,0,1949,1996,98011,47.7354,-122.219,2140,9860,77,30,1,3.5,0.07931538300981,0.0
3,2.5,1690,3322,2.0,0,0,3,7,1690,0,2003,0,98053,47.6824,-122.036,1650,3446,23,0,0,5.5,0.5087296809151114,0.0
3,2.5,1700,1156,2.0,0,2,3,9,1320,380,2002,0,98119,47.6373,-122.369,1710,1686,24,0,0,5.5,1.4705882352941178,0.2235294117647059
4,2.25,2310,7490,2.0,0,0,3,8,2310,0,1980,0,98055,47.4379,-122.192,2310,8480,46,0,0,6.25,0.308411214953271,0.0
3,2.0,2000,7000,2.0,0,0,3,7,2000,0,1916,1986,98136,47.5452,-122.393,1840,7000,110,40,1,5.0,0.2857142857142857,0.0
3,1.75,1630,9403,1.0,0,0,3,7,1630,0,1983,0,98155,47.757,-122.316,1430,8461,43,0,0,4.75,0.1733489311921727,0.0
4,2.5,2060,9719,1.0,0,0,4,8,1320,740,1960,0,98006,47.5549,-122.176,2050,9643,66,0,0,6.5,0.2119559625475872,0.3592233009708738
3,2.5,2390,9157,2.0,0,0,3,9,2390,0,1984,0,98052,47.6617,-122.15,2360,8250,42,0,0,5.5,0.2610025117396527,0.0
3,2.0,2250,7757,1.0,0,0,3,8,2250,0,1992,0,98003,47.2684,-122.308,1970,6866,34,0,0,5.0,0.2900605904344463,0.0
2,1.0,770,6731,1.0,0,0,4,6,770,0,1943,0,98155,47.7505,-122.312,1120,9212,83,0,0,3.0,0.1143960778487594,0.0
5,2.75,2910,13332,2.0,0,0,4,8,2910,0,1940,1991,98146,47.4977,-122.359,1760,8900,86,35,1,7.75,0.2182718271827182,0.0
2,1.0,590,8717,1.0,0,0,3,6,590,0,1953,0,98133,47.7343,-122.335,1370,6760,73,0,0,3.0,0.0676838361821727,0.0
5,3.5,3250,4800,2.0,0,0,3,9,2410,840,2010,0,98106,47.5618,-122.362,1330,4920,16,0,0,8.5,0.6770833333333334,0.2584615384615384
3,2.0,1370,7500,1.0,0,0,3,7,1370,0,1997,0,98038,47.3634,-122.046,1420,7500,29,0,0,5.0,0.1826666666666666,0.0
3,2.5,1560,3987,2.0,0,0,3,7,1560,0,2002,0,98053,47.687,-122.043,1600,3152,24,0,0,5.5,0.3912716328066215,0.0
3,2.5,2190,7904,2.0,0,0,3,8,2190,0,1995,0,98092,47.2617,-122.21,2190,7669,31,0,0,5.5,0.2770748987854251,0.0
5,3.0,2920,11440,2.0,0,0,3,8,2920,0,2003,0,98133,47.7607,-122.354,1720,9348,23,0,0,8.0,0.2552447552447552,0.0
1,1.0,790,12000,1.0,0,0,3,6,790,0,1918,0,98118,47.5146,-122.265,1900,6000,108,0,0,2.0,0.0658333333333333,0.0
5,2.5,3370,5092,2.0,0,0,3,7,3370,0,2006,0,98038,47.3594,-122.036,2910,5092,20,0,0,7.5,0.6618224666142969,0.0
4,2.5,2620,9873,2.0,0,0,3,8,2620,0,1987,0,98075,47.5822,-122.051,2520,9935,39,0,0,6.5,0.2653702015598095,0.0
4,2.75,2830,13059,2.0,0,0,3,10,2830,0,1998,0,98075,47.595,-121.986,3840,11596,28,0,0,6.75,0.2167087832146412,0.0
3,2.25,1347,1292,3.0,0,0,3,7,1347,0,2010,0,98125,47.7306,-122.291,1480,1865,16,0,0,5.25,1.0425696594427245,0.0
3,3.25,1380,1120,3.0,0,0,3,8,1380,0,2008,0,98103,47.6617,-122.349,1310,1405,18,0,0,6.25,1.2321428571428572,0.0
3,2.75,2770,5800,1.0,0,0,4,8,1650,1120,1959,0,98199,47.6496,-122.413,2340,5800,67,0,0,5.75,0.4775862068965517,0.4043321299638989
2,1.75,1210,131115,1.5,0,0,5,7,1210,0,1950,0,98070,47.4599,-122.45,2020,185565,76,0,0,3.75,0.0092285398314456,0.0
